,hotel_id,direction,description,attributes,latitude,longitude,scores
10,195,"16231 North 56th Place, Paradise Valley, Phoenix, AZ 85254, Estados Unidos","Entertainer's DREAM! 7 bedroom/4 bath w HEATED POOL & SPA (SLEEPS 16) está en Phoenix, a 29 km de Copper Square y a 30 km de Centro de Convenciones de Phoenix, en una zona donde se puede practicar senderismo. Este alojamiento ofrece piscina privada, wifi gratis y parking privado gratis.

Esta casa o chalet tiene acceso a una terraza y cuenta con 7 dormitorios. La casa o chalet tiene aire acondicionado y también dispone de TV de pantalla plana, cocina totalmente equipada con nevera, zona de estar, lavadora y 4 baños con ducha, bañera de hidromasaje y bañera.

Musical Instrument Museum está a 5,8 km del alojamiento, y Acuario OdySea está a 17 km. El aeropuerto más cercano (Aeropuerto de Scottsdale) está a 6 km.","['Parking gratis', 'Habitaciones familiares', '¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina al aire libre', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.6344273,-111.9590959,[]
11,211,"5701 East Charter Oak Road, Paradise Valley, Phoenix, 85254, Estados Unidos","The Saguaro Hideaway Scottsdale está en Phoenix y dispone de alojamiento con wifi gratis a 26 km de Copper Square, a 26 km de Centro de Convenciones de Phoenix y a 10 km de Musical Instrument Museum. Esta casa o chalet tiene piscina privada, jardín y parking privado gratis.

Esta casa o chalet con aire acondicionado consta de 5 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y hervidor, y 3 baños con bañera de hidromasaje y artículos de aseo gratuitos. Hay TV de pantalla plana con canales por cable.

Acuario OdySea está a 12 km del alojamiento, y Mansión Wrigley está a 16 km. El aeropuerto más cercano (Aeropuerto de Scottsdale) está a 5 km.","['Parking gratis', 'Habitaciones familiares', '¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina al aire libre', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.599208,-111.9585137,[]
12,218,"4240 East Desert Cactus Street, Paradise Valley, Phoenix, AZ 85032, Estados Unidos","Relaxing Oasis: Spacious 4BR House w/ Private Pool está en Phoenix y dispone de alojamiento con wifi gratis a 29 km de Copper Square, a 29 km de Centro de Convenciones de Phoenix y a 3,1 km de Musical Instrument Museum. Esta casa o chalet tiene piscina privada, jardín y parking privado gratis.

Esta casa o chalet tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en la casa o chalet.

Centro de Arte Deer Valley Rock está a 15 km del alojamiento, y Mansión Wrigley está a 19 km. El aeropuerto más cercano (Aeropuerto de Scottsdale) está a 10 km.","['Parking gratis', 'Family Center\n2,1 km', 'Palomino Park\n3,7 km', 'Piscina', 'Reach 11 Recreation Area\n1,4 km', 'Musical Instrument Museum\n2,1 km', 'WiFi gratis', 'Coyote Basin Park\n3,7 km', 'Desert Horizon Park\n3,4 km', 'Paradise Valley Park\n800 m']",33.6518202,-111.9898291,[]
13,255,"914 South Kenwood Circle, Tempe, AZ 85281, Estados Unidos","Golden Hour at the Cul-de-sac 1 BR Apartment es un alojamiento con vistas a la ciudad que se encuentra en Tempe, a 21 km de Centro de Convenciones de Phoenix y a 7,9 km de Hall of Flame Firefighting Museum. Este alojamiento con aire acondicionado está a 20 km de Copper Square y ofrece wifi gratis y parking privado en el propio alojamiento.

Este apartamento cuenta con 1 dormitorio, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Zoo de Phoenix está a 9,3 km del alojamiento, y Sea Life Arizona está a 10 km. El aeropuerto más cercano (Aeropuerto Internacional de Phoenix-Sky Harbor) está a 12 km del alojamiento.","['Parking gratis', 'Esquire Park\n1,4 km', 'Creamery Park\n1 km', 'Hudson Park\n1,5 km', 'Alegre Park\n150 m', 'Selleh Park\n1,7 km', 'Escalante Park\n700 m', 'Riverview Park\n2,6 km', 'WiFi gratis', 'Victory Acres\n1,7 km']",33.4186317,-111.9018881,[]
14,259,"2441 East Loyola Drive, Tempe, AZ 85282, Estados Unidos","Stylish home in the heart of Tempe w/ private pool es un alojamiento con piscina al aire libre y zona de barbacoa que se encuentra en Tempe, a 25 km de Copper Square, a 8,7 km de Sea Life Arizona y a 12 km de Hall of Flame Firefighting Museum. Este alojamiento con aire acondicionado está a 23 km de Centro de Convenciones de Phoenix y ofrece wifi gratis y parking privado en el propio alojamiento.

Esta casa o chalet cuenta con 4 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 2 baños con ducha. Hay toallas y ropa de cama en la casa o chalet.

Zoo de Phoenix está a 14 km del alojamiento, y Jardines Botánicos de Desert está a 15 km. El aeropuerto más cercano (Aeropuerto Internacional de Phoenix-Sky Harbor) está a 16 km del alojamiento.","['Parking gratis', 'Habitaciones familiares', '¿Está abierta la piscina?', '¿Cómo y cuándo pago?', '¿Se sirven desayunos?', '2 piscinas', 'WiFi gratis', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.3964578,-111.886156,[]
15,261,"6937 East 6th Street Unit 1005, Scottsdale, 85251, Estados Unidos","Luxury 3 Bed Bath Townhome in OT Scottsdale está en Scottsdale, a 17 km de Copper Square y a 18 km de Centro de Convenciones de Phoenix, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Esta casa o chalet también tiene piscina privada.

La casa o chalet tiene 3 dormitorios, cocina con nevera y lavavajillas, lavadora y 3 baños con artículos de aseo gratuitos y secador de pelo. Hay TV, además de reproductor de CD.

En Luxury 3 Bed Bath Townhome in OT Scottsdale, la clientela puede disfrutar de sauna y bañera de hidromasaje.

Jardines Botánicos de Desert está a 5,4 km del alojamiento, y Zoo de Phoenix está a 6,1 km. El aeropuerto más cercano (Aeropuerto Internacional de Phoenix-Sky Harbor) está a 10 km.","['¿Puedo llevar a mi mascota?', '¿Cómo y cuándo pago?', '¿Cuáles son las condiciones del WiFi?', '¿Se sirven desayunos?', 'WiFi gratis', '¿Hay spa?', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay piscina?', '¿Hay habitaciones con baño privado?']",33.4882452,-111.9310566,[]
16,268,"Scottsdale, 85254, Estados Unidos","Scottsdale Dreyfus home está en Scottsdale, a 29 km de Centro de Convenciones de Phoenix y a 11 km de Acuario OdySea, en una zona donde se puede practicar ciclismo. Este alojamiento con aire acondicionado está a 29 km de Copper Square y ofrece wifi gratis y parking privado en el propio alojamiento.

Esta casa o chalet dispone de 5 dormitorios, cocina con nevera y lavavajillas, TV, zona de estar y 2 baños con ducha. Hay toallas y ropa de cama en la casa o chalet.

En la casa o chalet, la clientela puede usar la zona de juegos infantil.

Musical Instrument Museum está a 13 km del alojamiento, y Jardines Botánicos de Desert está a 19 km. El aeropuerto (Aeropuerto de Scottsdale) está a 2 km.","['Parking gratis', '¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.604975,-111.934853,[]
17,312,"Scottsdale, 85251-1360, Estados Unidos","Modern Condo with Patio, Walk to Fashion Square está en Scottsdale, a 20 km de Copper Square y a 20 km de Centro de Convenciones de Phoenix, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 8 km de Jardines Botánicos de Desert y a 8,7 km de Zoo de Phoenix.

El apartamento se encuentra en la planta baja y tiene 2 dormitorios, TV de pantalla plana con canales por cable y cocina totalmente equipada con nevera, lavavajillas, lavadora, horno y microondas. Hay toallas y ropa de cama en el apartamento.

Acuario OdySea está a 8,9 km del alojamiento, y Hall of Flame Firefighting Museum está a 9,1 km. El aeropuerto más cercano (Aeropuerto de Scottsdale) está a 12 km.","['Indian School Park\n1,7 km', 'Parking en el alojamiento', 'Neighborhood Parks\n1,7 km', 'Scottsdale Green Belt\n1,5 km', 'Scottsdale Waterfront\n800 m', 'Kiva Municipal Sports Complex\n1,5 km', 'WiFi gratis', 'Habitaciones sin humo', 'Camelback Park\n1,6 km', 'Park\n1,7 km']",33.508823,-111.922731,[]
18,314,"8544 East Valley View Road, Scottsdale, AZ 85250, Estados Unidos","Valley Villa - 5min from Old Town, King Ste, Games está en Scottsdale y dispone de alojamiento con wifi gratis a 24 km de Centro de Convenciones de Phoenix, a 5,4 km de Acuario OdySea y a 12 km de Jardines Botánicos de Desert. El alojamiento, que se encuentra a 23 km de Copper Square, ofrece jardín y parking privado gratis.

Esta casa o chalet tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en la casa o chalet.

Zoo de Phoenix está a 12 km del alojamiento, y Hall of Flame Firefighting Museum está a 13 km. El aeropuerto más cercano (Aeropuerto de Scottsdale) está a 15 km del alojamiento.","['Parking gratis', '¿Puedo llevar a mi mascota?', '¿Cómo y cuándo pago?', '¿Hay WiFi?', '¿Se sirven desayunos?', 'WiFi gratis', '¿Hay spa?', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay piscina?']",33.5183139,-111.8963525,[]
19,322,"Scottsdale, 85260, Estados Unidos","Scottsdale Friess home está en Scottsdale, a 41 km de Centro de Convenciones de Phoenix y a 8,3 km de Acuario OdySea, en una zona donde se puede practicar ciclismo. Este alojamiento con aire acondicionado está a 40 km de Copper Square y ofrece wifi gratis y parking privado en el propio alojamiento.

Esta casa o chalet dispone de 4 dormitorios, cocina con nevera y lavavajillas, TV, zona de estar y 3 baños con ducha. Hay toallas y ropa de cama en la casa o chalet.

La casa o chalet dispone de zona de juegos infantil.

Musical Instrument Museum está a 14 km del alojamiento, y Troon North Golf Club está a 18 km. El aeropuerto (Aeropuerto de Scottsdale) está a 3 km.","['Parking gratis', '¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.613765,-111.885318,[]
20,325,"16418 N 64th Pl, Scottsdale, 85254, Estados Unidos","Scottsdale on 64th está en el barrio de Paradise Valley, en Scottsdale, y dispone de alojamiento con piscina privada y recepción 24 horas. Este alojamiento con aire acondicionado está a 32 km de Copper Square y ofrece wifi gratis y parking privado en el propio alojamiento.

La casa o chalet dispone de 4 dormitorios, 2 baños, ropa de cama, toallas, TV con canales vía satélite, cocina totalmente equipada y balcón con vistas a la ciudad.

La casa o chalet ofrece zona de juegos infantil.

Centro de Convenciones de Phoenix está a 32 km del alojamiento, y Musical Instrument Museum está a 7 km. El aeropuerto (Aeropuerto de Scottsdale) está a 5 km.","['Parking gratis', 'Gimnasio', 'Piscina', 'WiFi gratis', 'Tostadora', 'Fogones']",33.6364446,-111.9425378,[]
21,347,"Scottsdale, 85250, Estados Unidos","Scottsdale Granite Reef home está en Scottsdale, a 23 km de Centro de Convenciones de Phoenix y a 6,1 km de Acuario OdySea, en una zona donde se puede practicar ciclismo. Este alojamiento con aire acondicionado está a 22 km de Copper Square y ofrece wifi gratis y parking privado en el propio alojamiento.

Esta casa o chalet dispone de 4 dormitorios, cocina con nevera y lavavajillas, TV, zona de estar y 2 baños con ducha. Hay toallas y ropa de cama en la casa o chalet.

La casa o chalet ofrece zona de juegos infantil.

Jardines Botánicos de Desert está a 11 km del alojamiento, y Zoo de Phoenix está a 11 km. El aeropuerto (Aeropuerto de Scottsdale) está a 13 km.","['Parking gratis', '¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.514761,-111.900348,[]
22,350,"Scottsdale, 85251-2711, Estados Unidos","Charming Scottsdale Gem Less Than 1 Mi to Old Town! se encuentra en Scottsdale, a 21 km de Copper Square y a 21 km de Centro de Convenciones de Phoenix, y ofrece wifi gratis y aire acondicionado. Esta casa o chalet está a 8,9 km de Jardines Botánicos de Desert y a 9 km de Acuario OdySea.

Esta casa o chalet se encuentra en la planta baja y tiene 5 dormitorios, cocina bien equipada con nevera y lavavajillas, una sala de estar y TV. Hay toallas y ropa de cama en la casa o chalet.

Zoo de Phoenix está a 10 km del alojamiento, y Hall of Flame Firefighting Museum está a 10 km. El aeropuerto más cercano (Aeropuerto Internacional de Phoenix-Sky Harbor) está a 14 km.","['¿Puedo llevar a mi mascota?', '¿Cómo y cuándo pago?', '¿Hay restaurante?', 'Parking en el alojamiento', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay spa?', '¿Puedo aparcar aquí?', '¿Hay piscina?']",33.4965914,-111.903413,[]
23,414,"849 E Desert Ln, Gilbert, AZ 85234, USA, Gilbert, 85234, Estados Unidos","Two Bedroom guest house in Gilbert es un alojamiento con jardín que está en Gilbert, a 35 km de Copper Square, a 20 km de Sea Life Arizona y a 25 km de Hall of Flame Firefighting Museum. Este alojamiento con aire acondicionado está a 35 km de Centro de Convenciones de Phoenix y ofrece wifi gratis y parking privado en el propio alojamiento.

La casa o chalet dispone de 2 dormitorios, cocina con nevera y lavavajillas, lavadora y 1 baño con artículos de aseo gratuitos y secador de pelo. Hay toallas y ropa de cama en la casa o chalet.

Zoo de Phoenix está a 26 km del alojamiento, y Jardines Botánicos de Desert está a 27 km. El aeropuerto (Aeropuerto de Phoenix-Mesa Gateway) está a 15 km.","['Parking gratis', 'Habitaciones familiares', '¿Cómo y cuándo pago?', '¿Hay restaurante?', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay spa?', '¿Puedo aparcar aquí?', '¿Hay piscina?']",33.3733485,-111.7719463,[]
24,419,"Gilbert, 85234, Estados Unidos","Gilbert Willow Tree home, que tiene vistas al lago, dispone de alojamiento con patio y cafetera a unos 37 km de Copper Square. Este alojamiento con aire acondicionado está a 37 km de Centro de Convenciones de Phoenix y ofrece wifi gratis y parking privado en el propio alojamiento.

Esta casa o chalet dispone de 4 dormitorios, cocina con nevera y lavavajillas, TV, zona de estar y 3 baños con ducha. Hay toallas y ropa de cama en la casa o chalet.

Hay zona de juegos infantil en el propio alojamiento, y se puede practicar ciclismo cerca.

Sea Life Arizona está a 23 km del alojamiento, y Hall of Flame Firefighting Museum está a 28 km. El aeropuerto (Aeropuerto de Phoenix-Mesa Gateway) está a 12 km.","['Parking gratis', '¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.36867,-111.74887,[]
25,422,"Gilbert, 85296-1935, Estados Unidos","Remarkable Gilbert Getaway Near Golf Courses! está en Gilbert, a 40 km de Centro de Convenciones de Phoenix y a 40 km de Copper Square, y ofrece wifi gratis y aire acondicionado. Esta casa o chalet está a 25 km de Sea Life Arizona y a 30 km de Hall of Flame Firefighting Museum.

La casa o chalet se encuentra en la planta baja y tiene 4 dormitorios, TV de pantalla plana con canales por cable y cocina totalmente equipada con nevera, lavavajillas, lavadora, horno y microondas. Hay toallas y ropa de cama en la casa o chalet.

Zoo de Phoenix está a 32 km del alojamiento, y Jardines Botánicos de Desert está a 32 km. El aeropuerto más cercano (Aeropuerto de Phoenix-Mesa Gateway) está a 11 km.","['¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina al aire libre', 'Parking en el alojamiento', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.3456325,-111.7613962,[]
26,424,"Gilbert, 85234, Estados Unidos","Gilbert Douglas home se encuentra en Gilbert, a 37 km de Copper Square y a 22 km de Sea Life Arizona, en una zona donde se puede practicar ciclismo. Este alojamiento con aire acondicionado está a 37 km de Centro de Convenciones de Phoenix y ofrece wifi gratis y parking privado en el propio alojamiento.

Esta casa o chalet cuenta con 5 dormitorios, cocina con nevera y lavavajillas, TV, zona de estar y 3 baños con ducha. Hay toallas y ropa de cama en la casa o chalet.

Hall of Flame Firefighting Museum está a 27 km del alojamiento, y Zoo de Phoenix está a 29 km. El aeropuerto más cercano (Aeropuerto de Phoenix-Mesa Gateway) está a 13 km del alojamiento.","['Parking gratis', '¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.3664,-111.757738,[]
27,432,"Surprise, 85379-5282, Estados Unidos","Surprise House with Pool, Patio and Gas Grill! se encuentra en Surprise, a 46 km de Copper Square y a 46 km de Centro de Convenciones de Phoenix, y ofrece wifi gratis y aire acondicionado. Esta casa o chalet está a 20 km de Estadio State Farm y a 29 km de Castles and Coasters.

Esta casa o chalet se encuentra en la planta baja y cuenta con 3 dormitorios, cocina bien equipada con nevera y lavavajillas, una sala de estar y TV de pantalla plana. Hay toallas y ropa de cama en la casa o chalet.

Centro de Arte Deer Valley Rock está a 36 km del alojamiento, y Arizona Capitol está a 44 km. El aeropuerto más cercano (Aeropuerto Internacional de Phoenix-Sky Harbor) está a 50 km del alojamiento.","['¿Está abierta la piscina?', '¿Cómo y cuándo pago?', 'Piscina al aire libre', 'Parking en el alojamiento', '¿Se sirven desayunos?', 'WiFi gratis', 'Habitaciones sin humo', '¿Hay restaurante?', '¿Puedo aparcar aquí?', '¿Hay spa?']",33.592129,-112.39038,[]
